DrugBank_ID,PubChem_CID,SMILES
DB01144,3038.0,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
DB06148,4184.0,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
DB01463,14584.0,CCNC1C2CCC(C2)C1C3=CC=CC=C3
DB06237,9869929.0,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl
DB00988,681.0,C1=CC(=C(C=C1CCN)O)O
DB06788,56927879.0,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8.CC(=O)O.CC(=O)O
DB05039,6918554.0,CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
DB00961,4062.0,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
DB04865,285033.0,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O
DB04844,6018.0,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC
DB01351,2164.0,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C
DB01053,5904.0,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
DB09290,108000.0,CN1C=C(C2=CC=CC=C21)C(=O)C3CCC4=C(C3)NC=N4
DB09276,22318.0,C(C(C(=O)[O-])[S-])C(=O)[O-].[Na+].[Na+].[Au+]
DB11315,71183.0,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C
DB00745,4236.0,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N
DB01602,441397.0,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C
DB00689,19150.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
DB01288,3343.0,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
DB00180,82153.0,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
DB01212,5479530.0,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
DB00371,4064.0,CCCC(C)(COC(=O)N)COC(=O)N
DB01399,5161.0,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O
DB06292,9887712.0,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl
DB04953,121892.0,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N
DB08822,135409642.0,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C
DB00489,5253.0,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
DB00529,3415.0,C(=O)(O)P(=O)(O)O
DB01101,60953.0,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
DB00448,3883.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
DB00552,439693.0,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O
DB01097,3899.0,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
DB00734,5073.0,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
DB00254,54671203.0,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
DB09030,10077130.0,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C
DB01221,3821.0,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
DB00899,60815.0,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC
DB00599,3000715.0,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
DB00159,446284.0,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
DB00444,452548.0,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O
DB09209,5311356.0,CN1CCC23C4C1CC5=C2C(=C(C=C5)OCCN6CCOCC6)OC3C(C=C4)O
DB00493,5742673.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
DB00854,5359272.0,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O
DB06724,10112.0,C(=O)([O-])[O-].[Ca+2]
DB09101,5277135.0,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
DB00757,3033818.0,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
DB00460,5362420.0,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C
DB00317,123631.0,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
DB01407,2783.0,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
DB01559,2811.0,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C
DB09210,4843.0,C1CC(=O)N(C1)CC(=O)N
DB00244,4075.0,C1=CC(=C(C=C1N)C(=O)O)O
DB00441,60750.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
DB00427,5282443.0,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3
DB00747,3000322.0,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
DB01088,5311181.0,CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O
DB01294,16682734.0,C1=CC=C2C(=C1)C(=O)O[Bi]O2.O
DB00290,5360373.0,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
DB00877,5284616.0,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
DB00696,8223.0,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
DB08827,9853053.0,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F
DB01202,5284583.0,CCC(C(=O)N)N1CCCC1=O
DB00584,5388962.0,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O
DB00990,60198.0,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
DB01074,4746.0,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
DB06711,4436.0,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
DB00544,3385.0,C1=C(C(=O)NC(=O)N1)F
DB00468,3034034.0,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
DB00710,60852.0,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
DB00681,5280965.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
DB11126,9290.0,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2]
DB00006,16129704.0,CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C4CCCN4C(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(CC6=CC=CC=C6)N
DB04839,9880.0,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C
DB00315,60857.0,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3
DB00750,4906.0,CCCNC(C)C(=O)NC1=CC=CC=C1C
DB01438,4756.0,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
DB00446,5959.0,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
DB00279,5920.0,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O
DB00520,3035406.0,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O
DB01080,5665.0,C=CC(CCC(=O)O)N
DB01093,679.0,CS(=O)C
DB01039,3339.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DB00975,3108.0,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
DB01136,2585.0,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
DB00283,26987.0,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
DB00626,10909430.0,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
DB01020,27661.0,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O
DB00521,2583.0,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
DB00774,3647.0,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
DB00753,3763.0,C(C(F)(F)F)(OC(F)F)Cl
DB00359,5215.0,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DB00721,4914.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
DB06817,54671008.0,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
DB00968,38853.0,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
DB01168,4915.0,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
DB00829,3016.0,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
DB00928,9444.0,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
DB00373,33624.0,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O
DB01255,11597698.0,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N
DB00970,457193.0,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
DB00445,41867.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
DB00531,2907.0,C1CNP(=O)(OC1)N(CCCl)CCCl
DB00395,2576.0,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
DB00595,54675779.0,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
DB00951,3767.0,C1=CN=CC=C1C(=O)NN
DB09256,5386.0,C1CC(OC1)N2C=C(C(=O)NC2=O)F
DB00953,5078.0,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
DB01149,4449.0,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
DB09074,23725625.0,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
DB09082,10184665.0,C1=CC(=C(C(=C1)Cl)COCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O)Cl
DB01380,5745.0,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O
DB00437,135401907.0,C1=NNC2=C1C(=O)NC=N2
DB00163,14985.0,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
DB06714,7558.0,CC(CC1CCCCC1)NC
DB09056,54260.0,CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2CC(OC(C2)C)C
DB04951,40632.0,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
DB00213,4679.0,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
DB01195,3356.0,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
DB01050,3672.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
DB00202,5314.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
DB00545,4991.0,C[N+]1=CC=CC(=C1)OC(=O)N(C)C
DB09241,6099.0,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
DB04896,11622909.0,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2
DB01339,39765.0,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
DB00227,53232.0,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
DB00627,938.0,C1=CC(=CN=C1)C(=O)O
DB01098,446157.0,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
DB09034,24965990.0,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
DB01131,6178111.0,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
DB01198,5735.0,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
DB00121,171548.0,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
DB06791,71349.0,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N
DB00694,30323.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
DB09274,6917864.0,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C
DB05676,11561674.0,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
DB01414,91562.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O
DB00691,91270.0,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC
DB01024,446541.0,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O
DB00594,16231.0,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
DB06216,11954293.0,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=CC(=O)O)C(=O)O
DB00378,9051.0,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
DB06723,10176082.0,[OH-].[OH-].[OH-].[Al+3]
DB00763,1349907.0,CN1C=CNC1=S
DB01267,115237.0,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
DB00851,135398738.0,CN(C)N=NC1=C(NC=N1)C(=O)N
DB06176,5352062.0,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C
DB00218,152946.0,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
DB00364,121494085.0,C(C1C(C(C(C(O1)OC2(C(C(C(O2)COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al]
DB01106,54385.0,CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F
DB00350,4201.0,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
DB01357,6291.0,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC
DB00819,1986.0,CC(=O)NC1=NN=C(S1)S(=O)(=O)N
DB00962,5719.0,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
DB00301,21319.0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
DB01083,3034010.0,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
DB08867,13559281.0,CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
DB00394,21700.0,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
DB09050,53234134.0,CC(C)(C(=O)O)ON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC(=C(N4C)N)NC(=O)NCCN)C(=O)[O-]
DB01582,5327.0,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
DB00759,54675776.0,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
DB06709,1993.0,CC(C[N+](C)(C)C)OC(=O)C
DB00169,5280795.0,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
DB01406,28417.0,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5
DB09555,5281070.0,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O
DB00216,77993.0,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
DB01176,6726.0,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
DB01058,4891.0,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
DB01013,32798.0,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl
DB01112,5479529.0,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
DB08826,2972.0,CC1=C(C(=O)C=CN1C)O
DB11248,443445.0,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Zn+2]
DB01043,4054.0,CC12CC3CC(C1)(CC(C3)(C2)N)C
DB00297,2474.0,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
DB00727,4510.0,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
DB01614,6077.0,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
DB09009,32170.0,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
DB08932,16004692.0,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br
DB00203,135398744.0,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C
DB01177,42890.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
DB00998,77992.0,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
DB06708,6437380.0,CCCCN(CCCC)CC(C1=CC(=CC2=C1C3=C(C2=CC4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O
DB00801,31640.0,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F
DB00402,969472.0,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
DB00781,49800004.0,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O
DB01162,5401.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
DB00565,62887.0,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
DB01004,135398740.0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
DB00309,11643449.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
DB06767,25517.0,[NH4+].[Cl-]
DB06769,65628.0,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O
DB09067,16132344.0,CCC(C)C(C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(C)C(=O)NC(CC3=CN=CN3)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)N)NC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CO)N
DB00262,2578.0,C(CCl)NC(=O)N(CCCl)N=O
DB00630,2088.0,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
DB06410,5281107.0,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
DB00852,7028.0,CC(C(C1=CC=CC=C1)O)NC
DB08930,54726191.0,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O
DB00788,156391.0,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
DB09227,443869.0,CC1=C(C(C(=C(N1)C)C(=O)OC2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
DB00804,3042.0,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
DB00233,4649.0,C1=CC(=C(C=C1N)O)C(=O)O
DB00613,2165.0,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
DB01218,37393.0,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
DB09166,3307.0,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
DB00637,2247.0,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
DB00783,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
DB00423,4107.0,COC1=CC=CC=C1OCC(COC(=O)N)O
DB08903,5388906.0,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O
DB01071,4066.0,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
DB06824,5565.0,C(CNCCNCCN)N
DB09322,24424.0,[O-]S(=O)(=O)[O-].[Zn+2]
DB01595,4506.0,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3
DB00184,89594.0,CN1CCCC1C2=CN=CC=C2
DB00704,5360515.0,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
